,Open,High,Low,Close
0,0.8153739063209443,0.831310910352428,0.7950904681775008,0.8301725472820148
1,0.8245842915610903,0.8633919105559565,0.8239633949225493,0.8426945137586945
2,0.8433153779468189,0.8470409155433132,0.8186855051293731,0.8242738115241145
3,0.8235493021651338,0.8460059550504715,0.81920286850106,0.8269643910244588
4,0.8278958268671991,0.8356573502440791,0.8031624453558854,0.8056461107292834
5,0.8070949101050209,0.8094751453117514,0.780498760220682,0.7870184902910363
6,0.7900195823183686,0.7911579454361772,0.7459341848542002,0.7743931048908151
7,0.7750138967612719,0.8214795232696198,0.7404492873595687,0.8203411603056796
8,0.8106134555214927,0.8120622667861547,0.7581455648532583,0.7663210449634462
9,0.7698396255761876,0.8407281899501865,0.7629060169762477,0.7852591632420699
10,0.7642513211522632,0.7950904755142334,0.7525573209942844,0.7770836843911595
11,0.791985817052117,0.9935784816399106,0.7895021517279293,0.9811599971103773
12,0.9823009035375057,0.9879229851041427,0.9554398736407371,0.9788651737859787
13,0.9807391949182654,1.0277980642899507,0.9805310049792278,0.9845913839581419
14,0.9800103618801177,0.9870900109250421,0.9388859801567173,0.948984899471101
15,0.94971371482033,1.036022939332405,0.941280632381466,1.0262363443025695
16,1.025715705495372,1.0275897325589505,0.9911503792138602,1.0
17,0.999999978243737,1.0322748174751968,0.980635058818564,1.0136386819238106
18,1.0139510888346353,1.0217595221583016,0.9906299235487693,1.0055180062631528
19,1.001457610102562,1.008641314623636,0.9761582833908053,0.9947944201352386
20,0.9933368153202308,1.0083289524729246,0.9795938971637401,1.0082248177934547
21,1.0093700777645966,1.0350858632488473,0.975429479389603,1.0131181319729927
22,1.0166579939566518,1.0390421844753228,0.9927121009494246,1.02935972436406
23,1.026444524341891,1.0287350107677684,0.9867777094819787,1.0156169003074522
24,1.020301910682735,1.0558042908040135,1.001874043776381,1.0246746140935323
25,1.031222201642135,1.0743817945934844,1.017289578903481,1.0737532816624427
26,1.0782577863862124,1.0823432801910071,1.0524877178010459,1.0733342220771518
27,1.0685154569296327,1.070715332103163,1.0312221979297387,1.048716500445055
28,1.048297439120482,1.053535259857553,1.015508710078626,1.0205369732294451
29,1.0156133742398052,1.0161371882647314,0.9121140687846361,0.9215421617737141
30,0.9166186245901021,0.9763297487371368,0.9040478868505584,0.9663779213535648
31,0.9563213543702322,0.9754917981430787,0.9411316257293956,0.9698349419516091
