,Open,High,Low,Close
0,0.8804692182814049,0.8945872100278995,0.874745633368518,0.8871466369752329
1,0.891343991486055,0.9087053543938235,0.8707392586574534,0.8745549580084995
2,0.8737917275547497,0.8791337352927755,0.8579566748765586,0.8715023372546847
3,0.8661603787143943,0.9127117016998827,0.857575074349873,0.9022185842669804
4,0.9060343310004295,0.9130933270600797,0.892297843292217,0.9064158354115177
5,0.9058435270363906,0.912711771049873,0.8835218067709817,0.8900084735861141
6,0.8918607213517431,0.9209159886396827,0.8783914699222772,0.9116798990586568
7,0.9122570613566939,0.9378487839026116,0.9003271224099348,0.9105252901062039
8,0.9105253222760582,0.9272657293543121,0.8897441399378659,0.9213007963711396
9,0.9201462000043686,0.9384259908366258,0.8918606281544348,0.8978256341655231
10,0.8957090704165366,0.8982105341712759,0.8589571001509995,0.8749278881364507
11,0.876082313044715,0.9674811950682884,0.8562632105366351,0.9517028676226873
12,0.9492014568125255,0.9799884186240185,0.948624150814749,0.9763324898469996
13,0.9772945834723,0.9817202047122466,0.9507407826307116,0.9724841160286307
14,0.9680585763043084,0.9717145054446585,0.9274582159166708,0.933230762654771
15,0.9326535051367303,0.9632480827751073,0.9207234923405445,0.9582451552407294
16,0.9597844890610605,1.0069270848931238,0.9578602580341324,1.0
17,1.0017318031277715,1.0253992949984665,0.998460646978764,1.0202039811631562
18,1.020203964193846,1.0257841241539827,1.003078711504104,1.0150086504449507
19,1.0194696604097297,1.0534002774425981,1.0121018485729876,1.0518491280189153
20,1.053012441304527,1.1026480371569358,1.0429301924062886,1.1005152437796142
21,1.099158046180521,1.106332001126128,1.0793813353423143,1.0807386280326543
22,1.083840866335679,1.0879125225688042,1.0572779875663412,1.0760852672567869
23,1.0751158388550737,1.1303742420666438,1.0687174585027472,1.125720941776656
24,1.1439464619026039,1.151314273383784,1.1096280591699812,1.1140875026035482
25,1.115832576353638,1.1381298688374533,1.0925658524494128,1.1352215006133464
26,1.1371604366549042,1.1608148739411388,1.1295986940698697,1.148018186896823
27,1.1487937229509195,1.1677948591976008,1.1466609295215078,1.161202622217089
28,1.160039312804767,1.1610087441740702,1.1270781285083584,1.1365786594755491
29,1.1336704084186058,1.1453037332177605,1.1104036848574217,1.1346398398247228
30,1.1270781649244541,1.1644987938990214,1.126884234266604,1.1557737633676424
31,1.1456915384262256,1.1571310067075693,1.1315376325803048,1.1412320947182952
