,Open,High,Low,Close
0,1.0060018689931212,1.008230297818414,0.8884596838090174,0.9178155340422063
1,0.9144877615044361,0.941436915860309,0.884478235188828,0.897581407562549
2,0.8931542913123012,0.9052769042248928,0.8607974612450512,0.8763370708964258
3,0.8840028261584321,0.8840028261584321,0.8580342312636885,0.8624613475139363
4,0.8651355346442883,0.871434545615782,0.8426134965386631,0.862015679883878
5,0.8674233555952551,0.8753565114352964,0.8298074661433147,0.8503981267270188
6,0.8568457540251994,0.9164190483513562,0.8296885912169655,0.8985024842230032
7,0.8945507770031513,0.9607202242791746,0.891430922242741,0.8994533022837949
8,0.9073270659981622,0.9589374630839402,0.8921440811258353,0.9447349469977416
9,0.946250307614941,1.054700510445851,0.9271452662480988,1.0270382878818847
10,0.9924530289893418,1.0169360953422246,0.9531436025431799,0.9885310631698275
11,0.9847872737273355,1.0228190894089966,0.9660685078648775,1.010161675340335
12,1.0100130590136482,1.0250475182342893,0.9928393044937261,1.0174115043726206
13,1.0200261180272965,1.0322973472665748,0.9891549978519092,1.029088449655154
14,1.018124572580714,1.0346149096178792,0.9678511783851109,0.9770620356646541
15,0.9878179042867332,0.9924233782640054,0.9354646975925243,0.9682077124891575
16,0.9763786181818973,1.0180948311803764,0.9657118830858299,1.0
17,1.0053779343110396,1.0801936963101983,0.9920073613592836,1.0617125896254378
18,1.056899197870806,1.0775195998548475,1.0400225853292564,1.0473912892878912
19,1.0391312500691396,1.0749643783258458,1.0244235835522078,1.0636142257470214
20,1.0599893112308787,1.083313551070609,1.0129249053216978,1.0353280685009736
21,1.029682642936898,1.0352685857002983,0.9628595195784555,0.9643153973949797
22,0.9773889190433642,1.156851702305267,0.9547183552860533,1.1504932085330979
23,1.1498692738510163,1.1688257895661727,1.111302566338284,1.142470919167045
24,1.1508200919118081,1.1528405122847398,1.0611183963436939,1.0650701035635457
25,1.0626040155605556,1.1118671088946916,1.0120632207869176,1.1096684214697365
26,1.121077966174235,1.1749465334856433,1.1057463649752213,1.1430948538491266
27,1.1388162632505645,1.1751248005376664,1.129486621719673,1.1411040842015314
28,1.1441941975616041,1.1796410503139259,1.1094901544177131,1.1239006789562727
29,1.1144818132243686,1.1260993663812278,1.0529177492506165,1.0938911526406645
30,1.080223437710536,1.1222367926873875,1.0731816171306114,1.1130259354078444
31,1.101883791281381,1.117007384028034,1.0874138746171476,1.1045876291370695
