,Open,High,Low,Close
0,0.871734773382666,0.8738813418600462,0.829446702910304,0.870446783164435
1,0.8749545708729566,0.8758132309642468,0.8225775335992598,0.8376037576515034
2,0.8296614388063536,0.8610017982696899,0.8116299845326198,0.8335253277140352
3,0.8307347385094974,0.8554206048932487,0.8260121893376741,0.8522007520012862
4,0.8562792650856427,0.8762426641839136,0.8343839214976568,0.8522007520012862
5,0.8652467264317045,0.8754618407986887,0.8452510299434477,0.8485112239838719
6,0.8509020194579968,0.9226255419505449,0.8487285291338721,0.9150184501813761
7,0.9258856962104863,0.9923930108442118,0.9198000888397523,0.9728320115665919
8,0.9700066010110617,0.9963052134033062,0.9554445053070553,0.988046115584768
9,0.9910888846072846,0.9971745746918202,0.9119756596999367,0.920452064809984
10,0.8939362114740361,0.9289286211193714,0.8782874114065109,0.914366524854272
11,0.9180614028631251,0.9417519101889332,0.8980657049896013,0.9387090235156479
12,0.9400130316879691,0.9910888511127246,0.9400130316879691,0.986524645886208
13,0.9943490676863144,1.028254770661643,0.9871766739585764,1.026515978396672
14,1.02760268106813,1.0282547696219242,0.9634862502004566,0.9669637518167039
15,0.9765269377763648,0.9991307415250049,0.9452294207545296,0.9697892415887359
16,0.9747880919424156,1.0132580011433314,0.963268883104522,1.0
17,1.0028254651432134,1.0063029667367631,0.9615301440835812,0.988480760706048
18,0.9839165966209166,0.9950011075051941,0.9441425927504885,0.97152799149312
19,0.9796904198757102,1.0236424333183498,0.967603549113534,1.0166100340422597
20,1.0150717122347712,1.1091290772623321,1.0128741451127783,1.0803404785060744
21,1.07748362204177,1.0803405264927088,1.0421022365161483,1.0491346360488785
22,1.057485428424695,1.0849554370463077,1.0508926431218706,1.0513321733196341
23,1.0517717143197456,1.1374780918003469,1.0359489623650067,1.1034152975260636
24,1.118139256244298,1.1357200450246554,1.0930866217533124,1.0966027795093838
25,1.0979212676431778,1.157915755493538,1.0897901686886984,1.153520621246887
26,1.1704420904581745,1.1862648422503295,1.1662666793271619,1.1711014276707232
27,1.1757163402079458,1.1757163402079458,1.1337421714154767,1.1467080185205751
28,1.148026608923128,1.1486858622876281,1.1148427923797624,1.1214355775201983
29,1.124292538061356,1.1289074795073393,1.0368280384489645,1.0530902370200914
30,1.0447393662440068,1.0825380403139726,1.0432010524998006,1.0656165891277052
31,1.0574854154835633,1.0744069506472147,1.0447393752316594,1.0737476972745439
